frame_num,face_id,x_min,y_min,x_max,y_max,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,yaw,pitch,roll
70,6.0,1534.0,537.0,1701.0,709.0,1591.99,622.38,1617.08,624.82,1594.61,640.2,1593.64,655.72,1614.11,657.23,36.89358520507813,0.3029937744140625,4.902847290039063
71,8.0,1534.0,537.0,1701.0,709.0,1592.13,622.32,1617.19,624.88,1594.72,640.28,1593.58,655.65,1614.24,657.24,36.87179565429688,-0.3933792114257813,4.964508056640625
72,6.0,1534.0,538.0,1701.0,709.0,1592.22,622.4,1617.27,625.0,1594.61,640.32,1593.58,655.83,1614.08,657.46,37.14859008789063,-1.3051071166992188,4.359954833984375
73,7.0,1534.0,538.0,1701.0,709.0,1592.25,622.56,1617.27,625.15,1594.62,640.37,1593.62,656.04,1613.89,657.66,36.54049682617188,-1.3072128295898438,4.829017639160156
74,7.0,1534.0,538.0,1702.0,710.0,1592.28,622.56,1617.45,625.13,1594.63,640.34,1593.51,656.21,1613.85,657.83,36.08366394042969,-1.5307769775390625,5.431022644042969
75,6.0,1534.0,538.0,1702.0,710.0,1592.29,622.8,1617.88,625.19,1595.08,640.48,1593.81,656.52,1614.35,658.01,35.07647705078125,-0.4866256713867188,6.299285888671875
76,4.0,1534.0,538.0,1702.0,710.0,1592.56,622.8,1618.08,625.28,1595.23,640.5,1593.94,656.45,1614.43,658.01,34.662857055664055,-0.5549163818359375,6.647003173828125
77,5.0,1534.0,538.0,1702.0,710.0,1592.92,622.66,1618.66,625.35,1595.6,640.57,1594.03,656.47,1614.7,658.2,35.300994873046875,-2.818817138671875,5.608680725097656
78,4.0,1534.0,538.0,1702.0,710.0,1593.01,622.59,1618.71,625.33,1595.61,640.5,1593.97,656.41,1614.66,658.18,35.41098022460937,-2.666778564453125,5.7465362548828125
79,3.0,1534.0,538.0,1702.0,710.0,1593.09,622.61,1618.82,625.33,1595.71,640.49,1594.0,656.4,1614.74,658.16,35.462188720703125,-2.5222320556640625,5.882240295410156
80,4.0,1534.0,538.0,1702.0,710.0,1593.14,622.63,1618.8,625.33,1595.74,640.47,1594.07,656.4,1614.72,658.14,35.42161560058594,-2.6964111328125,5.988128662109375
81,4.0,1534.0,538.0,1703.0,710.0,1593.13,622.55,1618.9,625.42,1595.7,640.63,1593.91,656.34,1614.75,658.22,35.90867614746094,-1.199432373046875,6.4910736083984375
82,4.0,1535.0,538.0,1702.0,710.0,1593.18,622.63,1618.83,625.41,1595.73,640.57,1593.99,656.33,1614.73,658.13,35.43333435058594,-0.819305419921875,7.191986083984375
83,3.0,1535.0,538.0,1703.0,710.0,1593.28,622.62,1618.87,625.41,1595.69,640.56,1594.0,656.41,1614.68,658.22,35.382720947265625,-1.28558349609375,6.1574859619140625
84,3.0,1535.0,538.0,1703.0,710.0,1593.21,622.62,1618.8,625.43,1595.35,640.57,1593.85,656.74,1614.21,658.56,36.29914855957031,-1.59979248046875,5.5237884521484375
85,3.0,1535.0,538.0,1703.0,711.0,1593.12,622.93,1618.67,625.62,1595.23,640.85,1593.9,657.13,1614.22,658.85,36.32444763183594,-1.905967712402344,7.0443878173828125
86,4.0,1535.0,538.0,1703.0,710.0,1593.08,622.89,1618.65,625.69,1595.22,640.9,1593.85,656.97,1614.24,658.77,36.31393432617188,-2.4709625244140625,5.24658203125
87,3.0,1535.0,538.0,1703.0,711.0,1593.06,623.07,1618.55,625.92,1595.1,641.07,1593.78,657.2,1614.06,659.03,36.76126098632813,-1.6819000244140625,6.865142822265625
88,3.0,1534.0,538.0,1703.0,711.0,1592.99,623.17,1618.73,626.18,1595.17,641.43,1593.72,657.42,1614.13,659.38,36.56813049316406,-3.1482696533203125,6.226066589355469
89,3.0,1535.0,539.0,1703.0,711.0,1593.08,623.37,1618.65,626.38,1595.14,641.57,1593.82,657.58,1613.99,659.54,36.714691162109375,-2.2952957153320312,7.378395080566406
90,3.0,1535.0,539.0,1703.0,711.0,1593.18,623.35,1618.85,626.57,1595.08,641.81,1593.81,657.74,1614.04,659.86,36.83213806152344,-2.2947921752929688,7.742591857910156
91,3.0,1535.0,539.0,1703.0,711.0,1593.38,623.49,1618.66,626.72,1594.93,641.86,1593.97,657.93,1613.77,660.04,35.989288330078125,-1.8201141357421875,7.6705322265625
92,3.0,1535.0,539.0,1703.0,711.0,1593.46,623.28,1618.91,626.58,1595.06,641.75,1594.01,657.83,1613.94,660.0,35.7930908203125,-1.8913650512695312,7.643585205078125
93,3.0,1535.0,539.0,1703.0,711.0,1593.53,623.18,1619.07,626.48,1595.2,641.64,1593.97,657.67,1614.05,659.85,35.77117919921875,-1.633697509765625,7.40478515625
94,3.0,1535.0,539.0,1703.0,711.0,1593.78,623.16,1619.31,626.4,1595.57,641.53,1594.2,657.86,1614.15,660.0,35.69271850585937,-1.6084442138671875,6.94024658203125
95,3.0,1535.0,539.0,1704.0,711.0,1593.92,623.08,1619.56,626.29,1595.78,641.27,1594.13,657.77,1614.19,659.91,36.33901977539063,-1.104461669921875,7.9162139892578125
96,3.0,1535.0,539.0,1704.0,712.0,1593.92,623.03,1619.85,626.31,1595.86,641.29,1594.03,657.77,1614.34,659.97,36.96650695800781,-1.5956954956054688,7.6749267578125
97,3.0,1535.0,539.0,1704.0,712.0,1593.97,622.99,1619.94,626.16,1595.92,641.18,1594.04,657.78,1614.46,659.9,36.59600830078125,-0.9216461181640624,7.9048919677734375
98,3.0,1535.0,539.0,1704.0,712.0,1594.22,622.91,1620.34,626.34,1596.32,641.26,1594.06,657.67,1614.63,660.0,36.76565551757813,-0.658416748046875,7.4915771484375
99,2.0,1535.0,539.0,1704.0,712.0,1594.22,622.91,1620.3,626.31,1596.28,641.23,1594.06,657.75,1614.54,660.05,36.61163330078125,-1.0667495727539062,6.9420318603515625
100,3.0,1535.0,539.0,1704.0,712.0,1594.39,622.81,1620.37,626.27,1596.41,641.17,1594.11,657.53,1614.67,659.87,37.59425354003906,-1.2424163818359375,5.738868713378906
101,3.0,1535.0,539.0,1704.0,712.0,1594.24,623.01,1620.29,626.36,1596.25,641.31,1594.18,657.75,1614.69,660.0,37.260162353515625,-1.1221847534179688,5.116851806640625
102,3.0,1535.0,539.0,1704.0,712.0,1594.4,622.94,1620.39,626.41,1596.4,641.29,1594.19,657.52,1614.87,659.87,37.23513793945313,-1.7689590454101562,5.0234375
103,3.0,1535.0,539.0,1704.0,712.0,1594.42,623.06,1620.45,626.48,1596.49,641.37,1594.26,657.71,1614.84,660.03,38.51541137695313,-1.23101806640625,4.066841125488281
104,3.0,1535.0,539.0,1704.0,712.0,1594.58,622.94,1620.56,626.31,1596.56,641.18,1594.33,657.65,1614.95,659.92,38.036529541015625,-1.02447509765625,4.485694885253906
105,3.0,1535.0,539.0,1704.0,712.0,1594.7,622.92,1620.6,626.29,1596.62,641.2,1594.56,657.71,1615.04,659.97,38.02658081054688,-1.0381011962890625,5.15155029296875
106,3.0,1535.0,539.0,1705.0,712.0,1594.76,623.0,1620.86,626.27,1596.83,641.21,1594.66,657.82,1615.29,660.01,37.13322448730469,-0.002197265625,5.448051452636719
107,3.0,1535.0,539.0,1704.0,712.0,1594.95,623.0,1620.99,626.4,1596.94,641.18,1594.56,657.8,1615.15,660.09,38.68460083007813,-1.2052459716796875,5.100791931152344
108,3.0,1536.0,539.0,1705.0,712.0,1595.35,623.08,1620.89,626.18,1597.08,641.1,1595.5,657.9,1615.52,659.9,38.6197509765625,-0.668914794921875,4.789581298828125
109,3.0,1536.0,539.0,1705.0,712.0,1595.29,623.07,1620.9,625.96,1597.04,640.86,1595.48,657.99,1615.47,659.83,38.30058288574219,-0.17630767822265625,5.1503448486328125
110,3.0,1536.0,539.0,1705.0,712.0,1595.29,623.17,1620.91,626.05,1597.01,640.96,1595.49,658.1,1615.5,659.93,38.84307861328125,-0.9318466186523438,4.246513366699219
111,3.0,1536.0,539.0,1705.0,712.0,1595.29,623.23,1621.04,625.82,1597.3,640.83,1595.7,658.05,1615.89,659.66,39.072357177734375,-1.3317413330078125,4.1193389892578125
112,3.0,1536.0,539.0,1705.0,711.0,1595.32,623.14,1621.16,625.68,1597.47,640.71,1595.84,657.94,1616.04,659.52,38.61959838867188,-1.0892715454101562,4.394012451171875
113,3.0,1536.0,539.0,1705.0,711.0,1595.46,623.15,1621.25,625.63,1597.6,640.7,1596.0,657.96,1616.17,659.48,38.51171875,-0.5901031494140625,4.3250732421875
114,3.0,1536.0,539.0,1705.0,711.0,1595.47,623.13,1621.22,625.58,1597.51,640.61,1595.95,657.93,1616.05,659.43,38.735198974609375,-0.6642837524414062,4.4524688720703125
115,2.0,1536.0,539.0,1705.0,711.0,1595.45,622.82,1621.34,625.29,1597.64,640.37,1595.94,657.79,1616.2,659.31,38.57951354980469,-0.21334075927734367,4.5062408447265625
116,2.0,1536.0,539.0,1705.0,711.0,1595.47,622.75,1621.35,625.26,1597.66,640.41,1596.02,657.83,1616.25,659.38,38.69407653808594,-0.6197357177734375,4.398490905761719
117,2.0,1536.0,539.0,1705.0,711.0,1595.26,622.72,1621.2,625.1,1597.46,640.2,1595.84,657.72,1616.05,659.18,38.66395568847656,-0.3144989013671875,4.5755462646484375
